Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-79.1723718886,38.9939481805,-127.133692911,175.689568007,1320.68545567,0.0134681876023,0.141308581111,0.000930568111922,0.000131497259523,0,0,30.6220167669,37.1129632866,196.837460858,0,0.0501507486416,0,4.66686874748e-05,100495
-76.7899152855,40.64373925,-217.038115801,177.11601248,1320.91851047,0.0267517673547,0.142398918881,0.00184838096801,0.000263207451524,0,0,186.834048813,36.9482105475,196.488973083,0,0.0496276475757,0,9.17307992662e-05,103964
-76.3282949733,39.905942085,-243.007480488,178.934032263,1321.26009977,0.0324021380414,0.143461704972,0.00223878648781,0.00032118012661,0,0,217.385894362,40.4533649562,196.457699688,0,0.0495465778311,0,0.000110924208966,100476
-74.9680571647,40.7116748736,-409.947498949,179.796542199,1321.72446268,0.0567400850986,0.14430822836,0.00392038746559,0.000565744169645,0,0,321.394406321,45.4299494342,194.943965413,0,0.0504470301852,0,0.000197771904814,100341
-79.8103638084,39.5146744106,-251.808987595,174.912452307,1320.64898831,0.0700787327984,0.140651155694,0.00484200517483,0.000681033623715,0,0,189.049277403,36.376572037,196.201841116,0,0.0486419972369,0,0.000235524802335,103605
-75.0771232948,40.1395509563,-627.100863151,201.589069315,1325.64558312,0.0664816353863,0.15338025656,0.00459346808535,0.000704547313433,0,0,406.126531282,89.2864099973,203.990464338,0,0.0489759939966,0,0.000224969665372,100360
-71.1354171316,42.4645920047,-242.907712039,167.831075402,1319.63368231,0.0755292562143,0.136073843381,0.00521860248946,0.000710115297819,0,0,143.75589835,30.1843199013,195.86928553,0,0.0497542239294,0,0.00025964751686,100037
-81.7980622299,36.6645198618,-411.276264128,187.738849586,1322.90847734,0.0724544385404,0.147204562628,0.005006151686,0.00073692836939,0,0,403.785599519,48.7746937836,195.147269056,0,0.0438401438902,0,0.000219470410251,101230
-111.581261144,36.8645889613,-193.092067851,179.744296944,1321.27273187,0.0884942018122,0.144345659602,0.00611439970454,0.000882587058421,0,0,199.117026347,39.5033997571,196.991111224,0,0.0504416975941,0,0.000308420700866,102446
-91.0147004764,36.993448762,-597.540520036,199.815008656,1325.25207257,0.086859143381,0.151302593682,0.00600142732235,0.000908031519665,0,0,404.456484473,87.5685446363,204.147299537,0,0.0454091710276,0,0.00027251983969,102157
-79.1147709128,35.9228071704,-276.926195683,174.965644575,1320.67066507,0.104641759254,0.140404725476,0.0072300956307,0.00101513959219,0,0,195.366311834,36.2520922753,196.069333139,0,0.0476214639278,0,0.000344307738272,100658
-76.6893568742,40.6481391654,-219.035606657,168.836924787,1319.78481744,0.108187504229,0.136393628754,0.00747508458572,0.00101955391189,0,0,57.563130582,35.5479744564,196.596983529,0,0.0499159810493,0,0.000373126180523,103968
-79.9934806995,39.8810920219,-213.066393643,168.776676997,1319.78011206,0.108593838745,0.135919887234,0.00750315977702,0.00101982863079,0,0,45.1170844327,36.175116313,196.688978148,0,0.0488689716469,0,0.000366671702405,101108
-91.4228892512,37.6894602336,-605.154433576,202.088159504,1325.7404457,0.0975271715781,0.152666601108,0.00673852181126,0.00102874722142,0,0,422.437159142,90.8994815824,204.565773399,0,0.046373371236,0,0.000312487973535,102087
-71.4427783441,42.4594531053,-268.557787498,176.636797966,1320.89594472,0.107967548677,0.141502445979,0.0074598870232,0.00105559226051,0,0,201.466277797,37.7738800185,196.335150242,0,0.0479395199695,0,0.000357623402919,100032
-75.0694460721,40.485841492,-563.665067067,200.217760192,1326.2933848,0.107686772266,0.15501351571,0.00744048711714,0.00115337606662,0,0,553.250884599,77.5481177568,192.698525343,0,0.0500965876868,0,0.000372743015296,100343
-73.4315026816,43.1014738944,-232.001726433,175.458906928,1320.69373246,0.120220160067,0.141593414887,0.00830646636885,0.00117614093881,0,0,184.744758769,34.8954241791,196.140300369,0,0.0501324292401,0,0.000416423337471,100164
-74.9533349535,40.9808415929,-407.442747218,178.011722899,1321.72794375,0.120039897344,0.143548617074,0.00829401133429,0.00119059385703,0,0,301.289248372,53.2878687818,195.087315283,0,0.0543651828898,0,0.000450905443079,100328
-74.9356826111,40.3312399122,-290.554242771,165.864257113,1319.37268155,0.139283932312,0.135232000586,0.0096236546252,0.00130142606791,0,0,163.154685088,25.6260069728,195.311156447,0,0.0495269568875,0,0.000476630327722,100347
-74.6180179748,40.3686904413,-227.51122653,176.533462194,1320.84703317,0.13293068847,0.142031093696,0.00918468493597,0.00130451084671,0,0,189.509567478,35.3937677729,196.153925456,0,0.0489865329976,0,0.000449925871689,100257
