Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-71.514167281,42.8933420742,-84.1520526193,105.266328176,1055.61972323,0.0184121077179,0.196939198715,0.00126454216277,0.000249037920277,0,0,30.0071148688,8.36454538684,67.6409554285,0,0.0590685815851,0,7.46947119094e-05,100025
-79.1226984845,35.77278906,-141.121827937,102.657862847,1055.36315911,0.0396618778836,0.192225415458,0.00272397476742,0.000523617181364,0,0,34.1722274415,7.48094452311,67.5311236471,0,0.057376263856,0,0.000156291494992,103191
-86.1351997157,35.422818282,-134.018727866,102.851909185,1055.38295222,0.0468893486595,0.192704864136,0.0032203569126,0.000620578441312,0,0,36.9774133246,7.19192996445,67.4840802254,0,0.0576789002268,0,0.000185746645056,101317
-73.9140263065,41.8001016617,-458.777542467,99.8572265093,1055.10979276,0.0531069332818,0.187831989207,0.00364738015329,0.000685094669587,0,0,366.910195133,10.3738781137,67.6465212643,0,0.0607096053221,0,0.000221431009566,103111
-79.1103381165,40.8397782942,-195.779523638,100.62788138,1055.16944665,0.0577248888785,0.187888265089,0.00396454099371,0.000744890729184,0,0,75.0917963592,7.86024346474,67.5426991392,0,0.0552882217554,0,0.000219192421619,101081
-91.0982012264,37.4938527774,-192.467819609,100.883259867,1055.19427825,0.0576232732418,0.188540054599,0.00395756203948,0.000746158963002,0,0,72.628267359,8.59470015325,67.6243658434,0,0.0566053618351,0,0.00022401923123,102140
-71.6311427616,42.3273972203,-108.857519754,104.076535304,1055.50235759,0.0600262922232,0.194680696345,0.00412260120102,0.000802590872566,0,0,35.8377700047,8.22587338833,67.6132542761,0,0.058325718716,0,0.000240453678029,100030
-71.7109029692,42.2303806253,-107.165245057,104.153077928,1055.51010939,0.0721432785158,0.194926166924,0.00495479490135,0.000965819178017,0,0,38.2028273674,8.26862783094,67.6149715253,0,0.0586486847571,0,0.000290592204205,100046
-82.2389713643,36.5354166411,-208.862388308,100.18976393,1055.12801911,0.0760528918844,0.187358838073,0.00522330685123,0.000978632702548,0,0,72.305875869,7.7000895092,67.5196633958,0,0.0557690970881,0,0.000291299106908,101234
-94.1813773075,36.6230937984,-581.28529841,97.991941658,1054.91988121,0.0935165082497,0.183594056355,0.00642270669979,0.00117917077579,0,0,213.75448787,6.52090796076,67.4251436824,0,0.0555284211154,0,0.000356642762326,102183
-70.7435056312,43.3151044661,-84.920043063,105.16384534,1055.60958327,0.0917403101951,0.196794053282,0.006300717552,0.00123994374564,0,0,26.9323760706,8.05272683952,67.6018077211,0,0.0588918923647,0,0.000371061179892,100017
-77.4307825305,38.5686260993,-147.174600297,102.363848822,1055.33463996,0.0971661301014,0.191977544332,0.00667336245199,0.00128113573597,0,0,40.25304468,7.44123773623,67.5260459958,0,0.0581671920554,0,0.0003881707554,100600
