Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_001-1,-117.180494,46.732215,8.66,6.5,10.25,87.93,-41.54,-117.180494,46.732215,-229.89375342095795,71.84811499008285,899.2757287787084,2.639314174518227,0.1063766475460225,0.183886366623824,0.0195612152108611,1.6184664921990803,2.361527170957558,-41.54,-229.89375342095795,453.42742759017324,0.0,0.0,97.56753194457085,17.53536600936956,213.34538151419764,0.0,0.040776761604664,0.0,0.0074982905341675
CM_001-2,-117.180494,46.732215,8.66,6.5,10.25,87.93,-47.82,-117.180494,46.732215,-229.89375342095795,71.84811499008285,899.2757287787084,2.639314174518227,0.1063766475460225,0.183886366623824,0.0195612152108611,1.6796095717797561,2.361527170957558,-47.82,-229.89375342095795,380.74812509610615,0.0,0.0,97.56753194457085,17.53536600936956,213.34538151419764,0.0,0.040776761604664,0.0,0.0074982905341675
CM_001-3,-117.180494,46.732215,8.66,6.5,10.25,87.93,-42.32,-117.180494,46.732215,-229.89375342095795,71.84811499008285,899.2757287787084,2.639314174518227,0.1063766475460225,0.183886366623824,0.0195612152108611,1.6265456590271294,2.361527170957558,-42.32,-229.89375342095795,443.2272056260821,0.0,0.0,97.56753194457085,17.53536600936956,213.34538151419764,0.0,0.040776761604664,0.0,0.0074982905341675
CM_002-1,-77.388447,38.7819267,19.95,6.5,9.42,103.51,-83.28,-77.388447,38.7819267,-141.5831485728676,72.70137623291363,899.3435707760112,0.303651660066543,0.1080531665976994,0.0211560264511221,0.0022859756506683,1.9205407165024797,2.151011566084495,-83.28,-141.5831485728676,70.00858378106099,0.0,0.0,43.54836104967035,17.727499642487277,213.36468740736868,0.0,0.0426361538315361,0.0,0.000902011598234
CM_002-2,-77.388447,38.7819267,19.95,6.5,9.42,103.51,-173.76,-77.388447,38.7819267,-141.5831485728676,72.70137623291363,899.3435707760112,0.303651660066543,0.1080531665976994,0.0211560264511221,0.0022859756506683,2.239949807908753,2.151011566084495,-173.76,-141.5831485728676,18.517985397751147,0.0,0.0,43.54836104967035,17.727499642487277,213.36468740736868,0.0,0.0426361538315361,0.0,0.000902011598234
CM_003-1,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-6.67,-77.1803039,40.1046605,-62.58827115820255,74.8355686795953,899.519916180004,0.6571034228972674,0.1107068578189136,0.045781726972581,0.0050683511386578,0.8241258339165489,1.7964929554385423,-6.67,-62.58827115820255,838.3548899280742,0.0,0.0,14.808523621378871,18.34648256675653,213.4108922436344,0.0,0.0421244183126809,0.0,0.0019285286180699
CM_003-2,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-8.08,-77.1803039,40.1046605,-62.58827115820255,74.8355686795953,899.519916180004,0.6571034228972674,0.1107068578189136,0.045781726972581,0.0050683511386578,0.9074113607745862,1.7964929554385423,-8.08,-62.58827115820255,674.6073163143881,0.0,0.0,14.808523621378871,18.34648256675653,213.4108922436344,0.0,0.0421244183126809,0.0,0.0019285286180699
CM_003-3,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-9.91,-77.1803039,40.1046605,-62.58827115820255,74.8355686795953,899.519916180004,0.6571034228972674,0.1107068578189136,0.045781726972581,0.0050683511386578,0.9960736544852753,1.7964929554385423,-9.91,-62.58827115820255,531.5668128981084,0.0,0.0,14.808523621378871,18.34648256675653,213.4108922436344,0.0,0.0421244183126809,0.0,0.0019285286180699
CM_004-1,-73.19778,42.72306,14.89,6.5,11.31,111.85,-7.22,-73.19778,42.72306,-60.09561238477844,74.89341468625322,899.5248353714785,0.568610892180014,0.1107881234643592,0.039616273043659,0.0043890125491586,0.8585371975696391,1.778842765070307,-7.22,-60.09561238477844,732.3492020052416,0.0,0.0,14.11059144239328,18.29316067268979,213.4058238503142,0.0,0.0420789459995781,0.0,0.0016670110141086
CM_004-2,-73.19778,42.72306,14.89,6.5,11.31,111.85,-17.87,-73.19778,42.72306,-60.09561238477844,74.89341468625322,899.5248353714785,0.568610892180014,0.1107881234643592,0.039616273043659,0.0043890125491586,1.2521245525056444,1.778842765070307,-17.87,-60.09561238477844,236.2932981800696,0.0,0.0,14.11059144239328,18.29316067268979,213.4058238503142,0.0,0.0420789459995781,0.0,0.0016670110141086
CM_004-3,-73.19778,42.72306,14.89,6.5,11.31,111.85,-9.84,-73.19778,42.72306,-60.09561238477844,74.89341468625322,899.5248353714785,0.568610892180014,0.1107881234643592,0.039616273043659,0.0043890125491586,0.9929950984313415,1.778842765070307,-9.84,-60.09561238477844,510.7277681379923,0.0,0.0,14.11059144239328,18.29316067268979,213.4058238503142,0.0,0.0420789459995781,0.0,0.0016670110141086
CM_005-1,-122.58061,48.81862,5.31,6.3,11.04,87.15,-1.16,-122.58061,48.81862,-72.41822388829003,74.62282414415293,899.5026078255066,2.431658339640034,0.1103116852695431,0.1694185638314725,0.0186888472921953,0.06445798922691845,1.8598478692109868,-1.16,-72.41822388829003,6142.950335197417,0.0,0.0,22.842063444152657,18.435614748483975,213.4168594828507,0.0,0.0418426904192624,0.0,0.0070889285176763
CM_005-2,-122.58061,48.81862,5.31,6.3,11.04,87.15,-1.8,-122.58061,48.81862,-72.41822388829003,74.62282414415293,899.5026078255066,2.431658339640034,0.1103116852695431,0.1694185638314725,0.0186888472921953,0.25527250510330607,1.8598478692109868,-1.8,-72.41822388829003,3923.2346604605573,0.0,0.0,22.842063444152657,18.435614748483975,213.4168594828507,0.0,0.0418426904192624,0.0,0.0070889285176763
CM_005-3,-122.58061,48.81862,5.31,6.3,11.04,87.15,-2.56,-122.58061,48.81862,-72.41822388829003,74.62282414415293,899.5026078255066,2.431658339640034,0.1103116852695431,0.1694185638314725,0.0186888472921953,0.4082399653118496,1.8598478692109868,-2.56,-72.41822388829003,2728.836870636329,0.0,0.0,22.842063444152657,18.435614748483975,213.4168594828507,0.0,0.0418426904192624,0.0,0.0070889285176763
CM_006-1,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-3657.26,-119.8217832,38.9745676,-2756.0208071810416,231.9718542305804,927.1507262302006,5.361758187168161,0.341269676876531,0.3735645575176239,0.1274862558365637,3.5631558360699276,3.440282492049013,-3657.26,-2756.0208071810416,24.64246984953103,0.0,0.0,367.3630339307584,60.78637990282278,215.38216373454256,0.0,0.1330350565204042,0.0,0.0496971820233768
CM_006-2,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2199.18,-119.8217832,38.9745676,-2756.0208071810416,231.9718542305804,927.1507262302006,5.361758187168161,0.341269676876531,0.3735645575176239,0.1274862558365637,3.3422607772495927,3.440282492049013,-2199.18,-2756.0208071810416,25.320383378397487,0.0,0.0,367.3630339307584,60.78637990282278,215.38216373454256,0.0,0.1330350565204042,0.0,0.0496971820233768
CM_006-3,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2196.81,-119.8217832,38.9745676,-2756.0208071810416,231.9718542305804,927.1507262302006,5.361758187168161,0.341269676876531,0.3735645575176239,0.1274862558365637,3.3417924968295583,3.440282492049013,-2196.81,-2756.0208071810416,25.455583649976177,0.0,0.0,367.3630339307584,60.78637990282278,215.38216373454256,0.0,0.1330350565204042,0.0,0.0496971820233768
CM_007-1,-121.580361,39.007299,13.15,6.5,10.53,100.23,-2.13,-121.580361,39.007299,-67.31746868565513,74.72541352082587,899.5109498315754,4.799644345548141,0.1104737369368053,0.3344009471515586,0.0369425222670398,0.3283796034387377,1.828127776993022,-2.13,-67.31746868565513,3060.4445392326356,0.0,0.0,16.66888763826029,18.377049583099453,213.4126262409837,0.0,0.041899622953245,0.0,0.0140112736008583
CM_007-2,-121.580361,39.007299,13.15,6.5,10.53,100.23,-1.78,-121.580361,39.007299,-67.31746868565513,74.72541352082587,899.5109498315754,4.799644345548141,0.1104737369368053,0.3344009471515586,0.0369425222670398,0.250420002308894,1.828127776993022,-1.78,-67.31746868565513,3681.880263239052,0.0,0.0,16.66888763826029,18.377049583099453,213.4126262409837,0.0,0.041899622953245,0.0,0.0140112736008583
CM_007-3,-121.580361,39.007299,13.15,6.5,10.53,100.23,-6.94,-121.580361,39.007299,-67.31746868565513,74.72541352082587,899.5109498315754,4.799644345548141,0.1104737369368053,0.3344009471515586,0.0369425222670398,0.8413594704548549,1.828127776993022,-6.94,-67.31746868565513,869.9923441737051,0.0,0.0,16.66888763826029,18.377049583099453,213.4126262409837,0.0,0.041899622953245,0.0,0.0140112736008583
CM_008-1,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2719.07,-117.611779,33.94849,-3291.5824587135157,284.39799956528793,941.7099361690132,4.082852203160725,0.4167193687908762,0.2844605861438781,0.1185402359037595,3.434420388250395,3.5174047392445034,-2719.07,-3291.5824587135157,21.055451265083853,0.0,0.0,803.0676178020569,119.20339812538178,238.2242048748627,0.0,0.1891912585353213,0.0,0.0538174562962554
CM_008-2,-117.611779,33.94849,29.98,9.5,18.88,249.65,-3664.98,-117.611779,33.94849,-3291.5824587135157,284.39799956528793,941.7099361690132,4.082852203160725,0.4167193687908762,0.2844605861438781,0.1185402359037595,3.564071609014435,3.5174047392445034,-3664.98,-3291.5824587135157,10.18825590552975,0.0,0.0,803.0676178020569,119.20339812538178,238.2242048748627,0.0,0.1891912585353213,0.0,0.0538174562962554
CM_008-3,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2756.74,-117.611779,33.94849,-3291.5824587135157,284.39799956528793,941.7099361690132,4.082852203160725,0.4167193687908762,0.2844605861438781,0.1185402359037595,3.440395807857696,3.5174047392445034,-2756.74,-3291.5824587135157,19.40126594142052,0.0,0.0,803.0676178020569,119.20339812538178,238.2242048748627,0.0,0.1891912585353213,0.0,0.0538174562962554
CM_009-1,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-16.93,-121.10824,37.7323106,-79.19221778905471,74.3505464826146,899.479427916488,5.099192099461111,0.1099349380874196,0.3552710461451497,0.0390567004622198,1.2286569581089353,1.8986825056131047,-16.93,-79.19221778905471,367.76265675755883,0.0,0.0,20.563151798108017,18.27859771454126,213.4063160531244,0.0,0.041744544937527,0.0,0.0148306281508084
CM_009-2,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-15.64,-121.10824,37.7323106,-79.19221778905471,74.3505464826146,899.479427916488,5.099192099461111,0.1099349380874196,0.3552710461451497,0.0390567004622198,1.1942367487238292,1.8986825056131047,-15.64,-79.19221778905471,406.34410351057994,0.0,0.0,20.563151798108017,18.27859771454126,213.4063160531244,0.0,0.041744544937527,0.0,0.0148306281508084
CM_009-3,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-13.12,-121.10824,37.7323106,-79.19221778905471,74.3505464826146,899.479427916488,5.099192099461111,0.1099349380874196,0.3552710461451497,0.0390567004622198,1.1179338350396415,1.8986825056131047,-13.12,-79.19221778905471,503.5992209531609,0.0,0.0,20.563151798108017,18.27859771454126,213.4063160531244,0.0,0.041744544937527,0.0,0.0148306281508084
CM_010-1,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-6.64,-79.8466751,33.666607,-89.6915084542069,74.15970469983871,899.4640873781606,3.2366595403171674,0.1097164645005572,0.2255046286696437,0.0247415705861442,0.8221680793680175,1.9527513281494653,-6.64,-89.6915084542069,1250.7757297320316,0.0,0.0,24.657444046613456,18.297323818283093,213.40598083655132,0.0,0.0418416201372967,0.0,0.0094354790119974
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-89.6915084542069,74.15970469983871,899.4640873781606,3.2366595403171674,0.1097164645005572,0.2255046286696437,0.0247415705861442,0.6190933306267428,1.9527513281494653,-4.16,-89.6915084542069,2056.04587630305,0.0,0.0,24.657444046613456,18.297323818283093,213.40598083655132,0.0,0.0418416201372967,0.0,0.0094354790119974
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-89.6915084542069,74.15970469983871,899.4640873781606,3.2366595403171674,0.1097164645005572,0.2255046286696437,0.0247415705861442,0.7551122663950712,1.9527513281494653,-5.69,-89.6915084542069,1476.3006758208594,0.0,0.0,24.657444046613456,18.297323818283093,213.40598083655132,0.0,0.0418416201372967,0.0,0.0094354790119974
